Province,Year,scenario,statistic,rx1day,additive_bias,overlap_n,rx1day_aligned
安徽,2048,ssp245,p90,87.68,-38.34324733555555,9,49.336752664444454
安徽,2049,ssp245,p90,91.42,-38.34324733555555,9,53.07675266444445
安徽,2050,ssp245,p90,96.26,-38.34324733555555,9,57.91675266444445
北京,2024,ssp245,p90,88.21,-7.746810984444441,9,80.46318901555556
北京,2025,ssp245,p90,79.24,-7.746810984444441,9,71.49318901555556
北京,2026,ssp245,p90,76.81,-7.746810984444441,9,69.06318901555557
北京,2027,ssp245,p90,76.35,-7.746810984444441,9,68.60318901555556
北京,2028,ssp245,p90,89.39,-7.746810984444441,9,81.64318901555556
北京,2029,ssp245,p90,73.2,-7.746810984444441,9,65.45318901555557
北京,2030,ssp245,p90,85.17,-7.746810984444441,9,77.42318901555556
北京,2031,ssp245,p90,75.68,-7.746810984444441,9,67.93318901555557
北京,2032,ssp245,p90,83.15,-7.746810984444441,9,75.40318901555557
北京,2033,ssp245,p90,98.51,-7.746810984444441,9,90.76318901555557
北京,2034,ssp245,p90,90.12,-7.746810984444441,9,82.37318901555557
北京,2035,ssp245,p90,92.69,-7.746810984444441,9,84.94318901555556
北京,2036,ssp245,p90,89.44,-7.746810984444441,9,81.69318901555556
北京,2037,ssp245,p90,98.14,-7.746810984444441,9,90.39318901555556
北京,2038,ssp245,p90,77.59,-7.746810984444441,9,69.84318901555557
北京,2039,ssp245,p90,81.98,-7.746810984444441,9,74.23318901555557
北京,2040,ssp245,p90,94.5,-7.746810984444441,9,86.75318901555556
北京,2041,ssp245,p90,82.95,-7.746810984444441,9,75.20318901555557
北京,2042,ssp245,p90,85.33,-7.746810984444441,9,77.58318901555556
北京,2043,ssp245,p90,78.06,-7.746810984444441,9,70.31318901555557
北京,2044,ssp245,p90,91.37,-7.746810984444441,9,83.62318901555557
北京,2045,ssp245,p90,89.11,-7.746810984444441,9,81.36318901555556
北京,2046,ssp245,p90,78.97,-7.746810984444441,9,71.22318901555556
北京,2047,ssp245,p90,86.18,-7.746810984444441,9,78.43318901555557
北京,2048,ssp245,p90,75.69,-7.746810984444441,9,67.94318901555556
北京,2049,ssp245,p90,89.0,-7.746810984444441,9,81.25318901555556
北京,2050,ssp245,p90,73.68,-7.746810984444441,9,65.93318901555557
重庆,2024,ssp245,p90,65.57,-23.63235719777778,9,41.937642802222214
重庆,2025,ssp245,p90,68.48,-23.63235719777778,9,44.847642802222225
重庆,2026,ssp245,p90,69.34,-23.63235719777778,9,45.707642802222225
重庆,2027,ssp245,p90,67.55,-23.63235719777778,9,43.91764280222222
重庆,2028,ssp245,p90,66.44,-23.63235719777778,9,42.80764280222222
重庆,2029,ssp245,p90,73.67,-23.63235719777778,9,50.03764280222222
重庆,2030,ssp245,p90,65.92,-23.63235719777778,9,42.28764280222222
重庆,2031,ssp245,p90,75.64,-23.63235719777778,9,52.00764280222222
重庆,2032,ssp245,p90,73.15,-23.63235719777778,9,49.51764280222223
重庆,2033,ssp245,p90,71.66,-23.63235719777778,9,48.02764280222222
重庆,2034,ssp245,p90,69.15,-23.63235719777778,9,45.51764280222223
重庆,2035,ssp245,p90,70.48,-23.63235719777778,9,46.847642802222225
重庆,2036,ssp245,p90,71.15,-23.63235719777778,9,47.51764280222223
重庆,2037,ssp245,p90,69.48,-23.63235719777778,9,45.847642802222225
重庆,2038,ssp245,p90,69.29,-23.63235719777778,9,45.65764280222223
重庆,2039,ssp245,p90,77.05,-23.63235719777778,9,53.41764280222222
重庆,2040,ssp245,p90,65.93,-23.63235719777778,9,42.29764280222223
重庆,2041,ssp245,p90,72.68,-23.63235719777778,9,49.04764280222223
重庆,2042,ssp245,p90,70.2,-23.63235719777778,9,46.567642802222224
重庆,2043,ssp245,p90,68.46,-23.63235719777778,9,44.827642802222215
重庆,2044,ssp245,p90,72.23,-23.63235719777778,9,48.597642802222225
重庆,2045,ssp245,p90,74.8,-23.63235719777778,9,51.16764280222222
重庆,2046,ssp245,p90,74.2,-23.63235719777778,9,50.567642802222224
重庆,2047,ssp245,p90,77.73,-23.63235719777778,9,54.097642802222225
重庆,2048,ssp245,p90,68.38,-23.63235719777778,9,44.74764280222222
重庆,2049,ssp245,p90,74.76,-23.63235719777778,9,51.127642802222226
重庆,2050,ssp245,p90,68.97,-23.63235719777778,9,45.33764280222222
福建,2024,ssp245,p90,92.93,-42.207255942222226,9,50.72274405777778
福建,2025,ssp245,p90,98.41,-42.207255942222226,9,56.20274405777777
福建,2026,ssp245,p90,96.91,-42.207255942222226,9,54.70274405777777
福建,2027,ssp245,p90,96.12,-42.207255942222226,9,53.91274405777778
福建,2028,ssp245,p90,98.05,-42.207255942222226,9,55.84274405777777
福建,2029,ssp245,p90,107.35,-42.207255942222226,9,65.14274405777778
福建,2030,ssp245,p90,104.92,-42.207255942222226,9,62.712744057777776
福建,2031,ssp245,p90,103.19,-42.207255942222226,9,60.98274405777777
福建,2032,ssp245,p90,96.33,-42.207255942222226,9,54.12274405777777
福建,2033,ssp245,p90,96.75,-42.207255942222226,9,54.542744057777774
福建,2034,ssp245,p90,99.0,-42.207255942222226,9,56.792744057777774
福建,2035,ssp245,p90,101.02,-42.207255942222226,9,58.81274405777777
福建,2036,ssp245,p90,96.8,-42.207255942222226,9,54.59274405777777
福建,2037,ssp245,p90,100.62,-42.207255942222226,9,58.41274405777778
福建,2038,ssp245,p90,104.5,-42.207255942222226,9,62.292744057777774
福建,2039,ssp245,p90,95.96,-42.207255942222226,9,53.75274405777777
福建,2040,ssp245,p90,115.0,-42.207255942222226,9,72.79274405777778
福建,2041,ssp245,p90,105.58,-42.207255942222226,9,63.37274405777777
福建,2042,ssp245,p90,105.91,-42.207255942222226,9,63.70274405777777
福建,2043,ssp245,p90,104.47,-42.207255942222226,9,62.26274405777777
福建,2044,ssp245,p90,102.71,-42.207255942222226,9,60.50274405777777
福建,2045,ssp245,p90,103.08,-42.207255942222226,9,60.87274405777777
福建,2046,ssp245,p90,99.06,-42.207255942222226,9,56.85274405777778
福建,2047,ssp245,p90,108.81,-42.207255942222226,9,66.60274405777778
福建,2048,ssp245,p90,107.89,-42.207255942222226,9,65.68274405777777
福建,2049,ssp245,p90,109.13,-42.207255942222226,9,66.92274405777778
福建,2050,ssp245,p90,98.91,-42.207255942222226,9,56.70274405777777
甘肃,2024,ssp245,p90,31.57,-20.122624933,9,11.447375067
甘肃,2025,ssp245,p90,29.38,-20.122624933,9,9.257375066999998
甘肃,2026,ssp245,p90,32.91,-20.122624933,9,12.787375066999996
甘肃,2027,ssp245,p90,31.21,-20.122624933,9,11.087375067
甘肃,2028,ssp245,p90,30.36,-20.122624933,9,10.237375066999999
甘肃,2029,ssp245,p90,30.97,-20.122624933,9,10.847375066999998
甘肃,2030,ssp245,p90,30.29,-20.122624933,9,10.167375066999998
甘肃,2031,ssp245,p90,30.01,-20.122624933,9,9.887375067
甘肃,2032,ssp245,p90,30.43,-20.122624933,9,10.307375066999999
甘肃,2033,ssp245,p90,29.22,-20.122624933,9,9.097375066999998
甘肃,2034,ssp245,p90,32.39,-20.122624933,9,12.267375067
甘肃,2035,ssp245,p90,32.21,-20.122624933,9,12.087375067
甘肃,2036,ssp245,p90,31.03,-20.122624933,9,10.907375067
甘肃,2037,ssp245,p90,31.97,-20.122624933,9,11.847375066999998
甘肃,2038,ssp245,p90,32.45,-20.122624933,9,12.327375067000002
甘肃,2039,ssp245,p90,29.51,-20.122624933,9,9.387375067
甘肃,2040,ssp245,p90,29.76,-20.122624933,9,9.637375067
甘肃,2041,ssp245,p90,31.4,-20.122624933,9,11.277375066999998
甘肃,2042,ssp245,p90,31.26,-20.122624933,9,11.137375067
甘肃,2043,ssp245,p90,31.06,-20.122624933,9,10.937375066999998
甘肃,2044,ssp245,p90,32.38,-20.122624933,9,12.257375067000002
甘肃,2045,ssp245,p90,33.82,-20.122624933,9,13.697375067
甘肃,2046,ssp245,p90,30.79,-20.122624933,9,10.667375066999998
甘肃,2047,ssp245,p90,32.73,-20.122624933,9,12.607375066999996
甘肃,2048,ssp245,p90,31.95,-20.122624933,9,11.827375066999998
甘肃,2049,ssp245,p90,31.69,-20.122624933,9,11.567375067
甘肃,2050,ssp245,p90,33.01,-20.122624933,9,12.887375066999997
广东,2024,ssp245,p90,100.62,-40.22356918111112,9,60.39643081888889
广东,2025,ssp245,p90,96.82,-40.22356918111112,9,56.59643081888888
广东,2026,ssp245,p90,102.5,-40.22356918111112,9,62.27643081888888
广东,2027,ssp245,p90,96.62,-40.22356918111112,9,56.39643081888889
广东,2028,ssp245,p90,94.12,-40.22356918111112,9,53.89643081888889
广东,2029,ssp245,p90,96.38,-40.22356918111112,9,56.15643081888888
广东,2030,ssp245,p90,109.67,-40.22356918111112,9,69.44643081888889
广东,2031,ssp245,p90,108.57,-40.22356918111112,9,68.34643081888888
广东,2032,ssp245,p90,97.39,-40.22356918111112,9,57.166430818888884
广东,2033,ssp245,p90,97.11,-40.22356918111112,9,56.88643081888888
广东,2034,ssp245,p90,105.39,-40.22356918111112,9,65.16643081888888
广东,2035,ssp245,p90,94.96,-40.22356918111112,9,54.73643081888888
广东,2036,ssp245,p90,102.08,-40.22356918111112,9,61.85643081888888
广东,2037,ssp245,p90,108.47,-40.22356918111112,9,68.24643081888888
广东,2038,ssp245,p90,101.29,-40.22356918111112,9,61.06643081888889
广东,2039,ssp245,p90,98.72,-40.22356918111112,9,58.49643081888888
广东,2040,ssp245,p90,103.57,-40.22356918111112,9,63.34643081888888
广东,2041,ssp245,p90,107.14,-40.22356918111112,9,66.91643081888888
广东,2042,ssp245,p90,113.03,-40.22356918111112,9,72.80643081888888
广东,2043,ssp245,p90,100.63,-40.22356918111112,9,60.40643081888888
广东,2044,ssp245,p90,103.46,-40.22356918111112,9,63.23643081888888
广东,2045,ssp245,p90,103.08,-40.22356918111112,9,62.85643081888888
广东,2046,ssp245,p90,103.0,-40.22356918111112,9,62.77643081888888
广东,2047,ssp245,p90,104.36,-40.22356918111112,9,64.13643081888888
广东,2048,ssp245,p90,111.5,-40.22356918111112,9,71.27643081888888
广东,2049,ssp245,p90,101.57,-40.22356918111112,9,61.34643081888888
广东,2050,ssp245,p90,110.49,-40.22356918111112,9,70.26643081888888
广西,2024,ssp245,p90,88.51,-40.52932740666667,9,47.98067259333334
广西,2025,ssp245,p90,84.58,-40.52932740666667,9,44.05067259333333
广西,2026,ssp245,p90,87.97,-40.52932740666667,9,47.44067259333333
广西,2027,ssp245,p90,91.19,-40.52932740666667,9,50.66067259333333
广西,2028,ssp245,p90,87.11,-40.52932740666667,9,46.58067259333333
广西,2029,ssp245,p90,81.91,-40.52932740666667,9,41.38067259333333
广西,2030,ssp245,p90,86.87,-40.52932740666667,9,46.34067259333334
广西,2031,ssp245,p90,91.78,-40.52932740666667,9,51.250672593333334
广西,2032,ssp245,p90,84.62,-40.52932740666667,9,44.09067259333334
广西,2033,ssp245,p90,86.87,-40.52932740666667,9,46.34067259333334
广西,2034,ssp245,p90,96.72,-40.52932740666667,9,56.19067259333333
广西,2035,ssp245,p90,88.72,-40.52932740666667,9,48.19067259333333
广西,2036,ssp245,p90,90.43,-40.52932740666667,9,49.90067259333334
广西,2037,ssp245,p90,90.95,-40.52932740666667,9,50.420672593333336
广西,2038,ssp245,p90,87.6,-40.52932740666667,9,47.07067259333333
广西,2039,ssp245,p90,86.51,-40.52932740666667,9,45.98067259333334
广西,2040,ssp245,p90,92.24,-40.52932740666667,9,51.71067259333333
广西,2041,ssp245,p90,92.96,-40.52932740666667,9,52.43067259333333
广西,2042,ssp245,p90,88.63,-40.52932740666667,9,48.10067259333333
广西,2043,ssp245,p90,84.69,-40.52932740666667,9,44.16067259333333
广西,2044,ssp245,p90,93.58,-40.52932740666667,9,53.05067259333333
广西,2045,ssp245,p90,91.36,-40.52932740666667,9,50.83067259333333
广西,2046,ssp245,p90,87.76,-40.52932740666667,9,47.23067259333334
广西,2047,ssp245,p90,89.66,-40.52932740666667,9,49.13067259333333
广西,2048,ssp245,p90,90.74,-40.52932740666667,9,50.21067259333333
广西,2049,ssp245,p90,87.3,-40.52932740666667,9,46.77067259333333
广西,2050,ssp245,p90,95.79,-40.52932740666667,9,55.26067259333334
贵州,2024,ssp245,p90,57.96,-21.84359906888889,9,36.116400931111116
贵州,2025,ssp245,p90,65.01,-21.84359906888889,9,43.16640093111111
贵州,2026,ssp245,p90,59.15,-21.84359906888889,9,37.30640093111111
贵州,2027,ssp245,p90,60.91,-21.84359906888889,9,39.066400931111104
贵州,2028,ssp245,p90,58.8,-21.84359906888889,9,36.956400931111105
贵州,2029,ssp245,p90,60.84,-21.84359906888889,9,38.99640093111111
贵州,2030,ssp245,p90,62.26,-21.84359906888889,9,40.41640093111111
贵州,2031,ssp245,p90,59.8,-21.84359906888889,9,37.956400931111105
贵州,2032,ssp245,p90,62.23,-21.84359906888889,9,40.38640093111111
贵州,2033,ssp245,p90,60.72,-21.84359906888889,9,38.87640093111111
贵州,2034,ssp245,p90,60.06,-21.84359906888889,9,38.21640093111111
贵州,2035,ssp245,p90,63.59,-21.84359906888889,9,41.74640093111111
贵州,2036,ssp245,p90,60.75,-21.84359906888889,9,38.90640093111111
贵州,2037,ssp245,p90,62.92,-21.84359906888889,9,41.07640093111111
贵州,2038,ssp245,p90,62.97,-21.84359906888889,9,41.12640093111111
贵州,2039,ssp245,p90,60.95,-21.84359906888889,9,39.10640093111111
贵州,2040,ssp245,p90,64.68,-21.84359906888889,9,42.836400931111115
贵州,2041,ssp245,p90,59.97,-21.84359906888889,9,38.12640093111111
贵州,2042,ssp245,p90,62.73,-21.84359906888889,9,40.88640093111111
贵州,2043,ssp245,p90,59.06,-21.84359906888889,9,37.21640093111111
贵州,2044,ssp245,p90,58.72,-21.84359906888889,9,36.87640093111111
贵州,2045,ssp245,p90,64.82,-21.84359906888889,9,42.9764009311111
贵州,2046,ssp245,p90,60.16,-21.84359906888889,9,38.316400931111104
贵州,2047,ssp245,p90,61.64,-21.84359906888889,9,39.79640093111111
贵州,2048,ssp245,p90,64.17,-21.84359906888889,9,42.32640093111111
贵州,2049,ssp245,p90,61.58,-21.84359906888889,9,39.736400931111106
贵州,2050,ssp245,p90,62.16,-21.84359906888889,9,40.316400931111104
海南,2024,ssp245,p90,142.42,-38.06747343888888,9,104.3525265611111
海南,2025,ssp245,p90,121.67,-38.06747343888888,9,83.60252656111112
海南,2026,ssp245,p90,132.58,-38.06747343888888,9,94.51252656111113
海南,2027,ssp245,p90,123.26,-38.06747343888888,9,85.19252656111112
海南,2028,ssp245,p90,120.28,-38.06747343888888,9,82.21252656111112
海南,2029,ssp245,p90,137.36,-38.06747343888888,9,99.29252656111113
海南,2030,ssp245,p90,130.26,-38.06747343888888,9,92.19252656111111
海南,2031,ssp245,p90,152.93,-38.06747343888888,9,114.86252656111112
海南,2032,ssp245,p90,129.63,-38.06747343888888,9,91.56252656111111
海南,2033,ssp245,p90,125.39,-38.06747343888888,9,87.32252656111112
海南,2034,ssp245,p90,134.53,-38.06747343888888,9,96.46252656111112
海南,2035,ssp245,p90,133.77,-38.06747343888888,9,95.70252656111113
海南,2036,ssp245,p90,125.04,-38.06747343888888,9,86.97252656111112
海南,2037,ssp245,p90,130.16,-38.06747343888888,9,92.09252656111111
海南,2038,ssp245,p90,146.13,-38.06747343888888,9,108.06252656111111
海南,2039,ssp245,p90,137.98,-38.06747343888888,9,99.91252656111111
海南,2040,ssp245,p90,121.83,-38.06747343888888,9,83.76252656111112
海南,2041,ssp245,p90,133.94,-38.06747343888888,9,95.87252656111112
海南,2042,ssp245,p90,125.75,-38.06747343888888,9,87.68252656111112
海南,2043,ssp245,p90,122.05,-38.06747343888888,9,83.98252656111111
海南,2044,ssp245,p90,132.18,-38.06747343888888,9,94.11252656111112
海南,2045,ssp245,p90,127.39,-38.06747343888888,9,89.32252656111112
海南,2046,ssp245,p90,140.27,-38.06747343888888,9,102.20252656111113
海南,2047,ssp245,p90,126.49,-38.06747343888888,9,88.42252656111111
海南,2048,ssp245,p90,138.2,-38.06747343888888,9,100.1325265611111
海南,2049,ssp245,p90,133.28,-38.06747343888888,9,95.21252656111112
海南,2050,ssp245,p90,145.02,-38.06747343888888,9,106.95252656111113
河北,2024,ssp245,p90,71.97,-27.920466222222224,9,44.049533777777775
河北,2025,ssp245,p90,72.78,-27.920466222222224,9,44.85953377777778
河北,2026,ssp245,p90,68.83,-27.920466222222224,9,40.909533777777774
河北,2027,ssp245,p90,71.93,-27.920466222222224,9,44.00953377777778
河北,2028,ssp245,p90,69.55,-27.920466222222224,9,41.62953377777777
河北,2029,ssp245,p90,71.92,-27.920466222222224,9,43.99953377777778
河北,2030,ssp245,p90,69.13,-27.920466222222224,9,41.20953377777777
河北,2031,ssp245,p90,67.77,-27.920466222222224,9,39.84953377777777
河北,2032,ssp245,p90,74.41,-27.920466222222224,9,46.48953377777777
河北,2033,ssp245,p90,76.56,-27.920466222222224,9,48.63953377777778
河北,2034,ssp245,p90,72.21,-27.920466222222224,9,44.28953377777777
河北,2035,ssp245,p90,72.25,-27.920466222222224,9,44.329533777777776
河北,2036,ssp245,p90,77.62,-27.920466222222224,9,49.69953377777778
河北,2037,ssp245,p90,73.93,-27.920466222222224,9,46.00953377777778
河北,2038,ssp245,p90,70.17,-27.920466222222224,9,42.24953377777778
河北,2039,ssp245,p90,75.16,-27.920466222222224,9,47.23953377777777
河北,2040,ssp245,p90,72.73,-27.920466222222224,9,44.80953377777778
河北,2041,ssp245,p90,70.22,-27.920466222222224,9,42.299533777777775
河北,2042,ssp245,p90,76.6,-27.920466222222224,9,48.67953377777777
河北,2043,ssp245,p90,67.04,-27.920466222222224,9,39.11953377777778
河北,2044,ssp245,p90,78.79,-27.920466222222224,9,50.86953377777778
河北,2045,ssp245,p90,72.4,-27.920466222222224,9,44.47953377777778
河北,2046,ssp245,p90,66.86,-27.920466222222224,9,38.939533777777775
河北,2047,ssp245,p90,75.94,-27.920466222222224,9,48.019533777777774
河北,2048,ssp245,p90,66.65,-27.920466222222224,9,38.72953377777778
河北,2049,ssp245,p90,73.99,-27.920466222222224,9,46.06953377777777
河北,2050,ssp245,p90,71.65,-27.920466222222224,9,43.72953377777778
黑龙江,2024,ssp245,p90,54.97,-27.643990846666668,9,27.32600915333333
黑龙江,2025,ssp245,p90,51.5,-27.643990846666668,9,23.856009153333332
黑龙江,2026,ssp245,p90,54.45,-27.643990846666668,9,26.806009153333335
黑龙江,2027,ssp245,p90,56.09,-27.643990846666668,9,28.446009153333335
黑龙江,2028,ssp245,p90,52.19,-27.643990846666668,9,24.54600915333333
黑龙江,2029,ssp245,p90,49.9,-27.643990846666668,9,22.25600915333333
黑龙江,2030,ssp245,p90,48.01,-27.643990846666668,9,20.36600915333333
黑龙江,2031,ssp245,p90,51.0,-27.643990846666668,9,23.356009153333332
黑龙江,2032,ssp245,p90,54.68,-27.643990846666668,9,27.03600915333333
黑龙江,2033,ssp245,p90,49.73,-27.643990846666668,9,22.08600915333333
黑龙江,2034,ssp245,p90,49.71,-27.643990846666668,9,22.066009153333333
黑龙江,2035,ssp245,p90,53.25,-27.643990846666668,9,25.606009153333332
黑龙江,2036,ssp245,p90,51.73,-27.643990846666668,9,24.08600915333333
黑龙江,2037,ssp245,p90,54.53,-27.643990846666668,9,26.886009153333333
黑龙江,2038,ssp245,p90,52.12,-27.643990846666668,9,24.47600915333333
黑龙江,2039,ssp245,p90,51.08,-27.643990846666668,9,23.43600915333333
黑龙江,2040,ssp245,p90,53.39,-27.643990846666668,9,25.746009153333333
黑龙江,2041,ssp245,p90,54.94,-27.643990846666668,9,27.29600915333333
黑龙江,2042,ssp245,p90,52.96,-27.643990846666668,9,25.316009153333333
黑龙江,2043,ssp245,p90,49.7,-27.643990846666668,9,22.056009153333335
黑龙江,2044,ssp245,p90,51.66,-27.643990846666668,9,24.01600915333333
黑龙江,2045,ssp245,p90,53.45,-27.643990846666668,9,25.806009153333335
黑龙江,2046,ssp245,p90,53.47,-27.643990846666668,9,25.82600915333333
黑龙江,2047,ssp245,p90,53.68,-27.643990846666668,9,26.03600915333333
黑龙江,2048,ssp245,p90,51.85,-27.643990846666668,9,24.206009153333333
黑龙江,2049,ssp245,p90,54.0,-27.643990846666668,9,26.356009153333332
黑龙江,2050,ssp245,p90,52.28,-27.643990846666668,9,24.636009153333333
河南,2024,ssp245,p90,83.52,-34.985990971111114,9,48.53400902888888
河南,2025,ssp245,p90,84.0,-34.985990971111114,9,49.014009028888886
河南,2026,ssp245,p90,80.29,-34.985990971111114,9,45.30400902888889
河南,2027,ssp245,p90,80.23,-34.985990971111114,9,45.24400902888889
河南,2028,ssp245,p90,87.13,-34.985990971111114,9,52.14400902888888
河南,2029,ssp245,p90,82.17,-34.985990971111114,9,47.18400902888889
河南,2030,ssp245,p90,80.3,-34.985990971111114,9,45.31400902888888
河南,2031,ssp245,p90,87.94,-34.985990971111114,9,52.95400902888888
河南,2032,ssp245,p90,84.35,-34.985990971111114,9,49.36400902888888
河南,2033,ssp245,p90,77.09,-34.985990971111114,9,42.10400902888889
河南,2034,ssp245,p90,83.85,-34.985990971111114,9,48.86400902888888
河南,2035,ssp245,p90,79.58,-34.985990971111114,9,44.594009028888884
河南,2036,ssp245,p90,85.77,-34.985990971111114,9,50.78400902888888
河南,2037,ssp245,p90,82.94,-34.985990971111114,9,47.95400902888888
河南,2038,ssp245,p90,83.72,-34.985990971111114,9,48.734009028888885
河南,2039,ssp245,p90,87.74,-34.985990971111114,9,52.75400902888888
