province,province_code,year,time_key,scenario,statistic,tas,source_file,data_stage,Province
Jiangsu Sheng,CHN.147295913,1958,1958-07,historical,p10,14.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1959,1959-07,historical,p10,14.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1960,1960-07,historical,p10,14.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1961,1961-07,historical,p10,14.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1962,1962-07,historical,p10,14.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1963,1963-07,historical,p10,14.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1964,1964-07,historical,p10,14.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1965,1965-07,historical,p10,14.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1966,1966-07,historical,p10,14.78,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1967,1967-07,historical,p10,14.72,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1968,1968-07,historical,p10,14.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1969,1969-07,historical,p10,14.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1970,1970-07,historical,p10,14.41,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1971,1971-07,historical,p10,14.35,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1972,1972-07,historical,p10,14.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1973,1973-07,historical,p10,14.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1974,1974-07,historical,p10,14.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1975,1975-07,historical,p10,14.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1976,1976-07,historical,p10,14.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1977,1977-07,historical,p10,14.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1978,1978-07,historical,p10,14.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1979,1979-07,historical,p10,14.36,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1980,1980-07,historical,p10,14.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1981,1981-07,historical,p10,14.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1982,1982-07,historical,p10,14.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1983,1983-07,historical,p10,14.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1984,1984-07,historical,p10,14.49,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1985,1985-07,historical,p10,14.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1986,1986-07,historical,p10,14.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1987,1987-07,historical,p10,14.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1988,1988-07,historical,p10,14.75,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1989,1989-07,historical,p10,14.89,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1990,1990-07,historical,p10,14.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1991,1991-07,historical,p10,14.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1992,1992-07,historical,p10,14.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1993,1993-07,historical,p10,14.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1994,1994-07,historical,p10,14.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1995,1995-07,historical,p10,14.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1996,1996-07,historical,p10,14.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1997,1997-07,historical,p10,14.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1998,1998-07,historical,p10,15.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1999,1999-07,historical,p10,14.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2000,2000-07,historical,p10,15.12,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2001,2001-07,historical,p10,15.24,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2002,2002-07,historical,p10,15.31,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2003,2003-07,historical,p10,15.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2004,2004-07,historical,p10,15.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2005,2005-07,historical,p10,15.02,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2006,2006-07,historical,p10,14.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2007,2007-07,historical,p10,15.18,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2008,2008-07,historical,p10,15.07,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2009,2009-07,historical,p10,15.14,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2010,2010-07,historical,p10,15.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2011,2011-07,historical,p10,15.24,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2012,2012-07,historical,p10,15.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2013,2013-07,historical,p10,15.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2014,2014-07,historical,p10,14.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1950,1950-07,historical,p90,16.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1951,1951-07,historical,p90,16.2,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1952,1952-07,historical,p90,16.05,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1953,1953-07,historical,p90,16.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1954,1954-07,historical,p90,15.96,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1955,1955-07,historical,p90,16.06,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1956,1956-07,historical,p90,16.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1957,1957-07,historical,p90,16.12,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1958,1958-07,historical,p90,16.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1959,1959-07,historical,p90,16.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1960,1960-07,historical,p90,15.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1961,1961-07,historical,p90,16.18,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1962,1962-07,historical,p90,16.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1963,1963-07,historical,p90,16.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1964,1964-07,historical,p90,15.66,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1965,1965-07,historical,p90,15.75,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1966,1966-07,historical,p90,15.93,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1967,1967-07,historical,p90,15.76,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1968,1968-07,historical,p90,15.77,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1969,1969-07,historical,p90,15.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1970,1970-07,historical,p90,15.65,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1971,1971-07,historical,p90,15.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1972,1972-07,historical,p90,15.78,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1973,1973-07,historical,p90,15.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1974,1974-07,historical,p90,15.98,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1975,1975-07,historical,p90,15.67,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1976,1976-07,historical,p90,15.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1977,1977-07,historical,p90,15.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1978,1978-07,historical,p90,15.78,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1979,1979-07,historical,p90,15.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1980,1980-07,historical,p90,15.77,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1981,1981-07,historical,p90,15.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1982,1982-07,historical,p90,15.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1983,1983-07,historical,p90,15.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1984,1984-07,historical,p90,15.6,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1985,1985-07,historical,p90,15.68,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1986,1986-07,historical,p90,15.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1987,1987-07,historical,p90,15.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1988,1988-07,historical,p90,15.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1989,1989-07,historical,p90,15.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1990,1990-07,historical,p90,15.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1991,1991-07,historical,p90,15.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1992,1992-07,historical,p90,15.63,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1993,1993-07,historical,p90,15.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1994,1994-07,historical,p90,15.76,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1995,1995-07,historical,p90,15.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1996,1996-07,historical,p90,16.15,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1997,1997-07,historical,p90,16.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1998,1998-07,historical,p90,16.17,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,1999,1999-07,historical,p90,16.18,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2000,2000-07,historical,p90,16.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2001,2001-07,historical,p90,16.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2002,2002-07,historical,p90,16.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2003,2003-07,historical,p90,16.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2004,2004-07,historical,p90,16.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2005,2005-07,historical,p90,16.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2006,2006-07,historical,p90,16.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2007,2007-07,historical,p90,16.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2008,2008-07,historical,p90,16.12,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2009,2009-07,historical,p90,16.29,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2010,2010-07,historical,p90,16.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2011,2011-07,historical,p90,16.49,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2012,2012-07,historical,p90,16.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2013,2013-07,historical,p90,16.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangsu Sheng,CHN.147295913,2014,2014-07,historical,p90,16.65,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江苏
Jiangxi Sheng,CHN.147295914,1950,1950-07,historical,median,18.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江西
Jiangxi Sheng,CHN.147295914,1951,1951-07,historical,median,18.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江西
Jiangxi Sheng,CHN.147295914,1952,1952-07,historical,median,18.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江西
Jiangxi Sheng,CHN.147295914,1953,1953-07,historical,median,18.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江西
Jiangxi Sheng,CHN.147295914,1954,1954-07,historical,median,18.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江西
Jiangxi Sheng,CHN.147295914,1955,1955-07,historical,median,18.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,江西
