Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,baseline_mode,baseline_mode_label
吉林,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,30.383208273313116,-0.26434188593365865,30.11886638737946,-0.26434188593365704,43.92574370177605,35.09657724777778,-8.829166453998269,lancet_ets,Lancet-like ETS baseline
四川,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.173766644685863,0.2025633201563242,29.37632996484219,0.20256332015632594,15.418393935188469,22.184121828888888,6.765727893700419,lancet_ets,Lancet-like ETS baseline
天津,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.855126377909986,1.425868902409421,30.280995280319406,1.4258689024094195,23.534591889264505,71.15940865444445,47.62481676517994,lancet_ets,Lancet-like ETS baseline
宁夏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,25.51294639342082,0.28607561015713523,25.799022003577953,0.286075610157134,16.651113558278134,26.206198525555553,9.55508496727742,lancet_ets,Lancet-like ETS baseline
安徽,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,19.923774906098103,1.5495548127570218,21.473329718855126,1.5495548127570231,0.39409082847862464,52.15008599777778,51.755995169299155,lancet_ets,Lancet-like ETS baseline
山东,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,26.049221862130043,-0.2987202215944697,25.750501640535575,-0.2987202215944684,66.69212283533625,56.71470079222222,-9.977422043114032,lancet_ets,Lancet-like ETS baseline
山西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.552800061741905,0.055518856265681635,29.608318918007587,0.05551885626568165,31.23025230049783,33.084613071111114,1.8543607706132832,lancet_ets,Lancet-like ETS baseline
广东,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,30.227363841687712,2.185631204643458,32.41299504633117,2.1856312046434567,-8.631537342966666,64.36976415222222,73.00130149518888,lancet_ets,Lancet-like ETS baseline
广西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,30.42963585157488,1.3058106711527373,31.735446522727617,1.305810671152738,6.445867726925684,50.06067259333334,43.61480486640765,lancet_ets,Lancet-like ETS baseline
新疆,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,25.323679693872077,-0.003687649580449163,25.319992044291627,-0.0036876495804492038,3.9681688680408773,3.8449993148888892,-0.12316955315198808,lancet_ets,Lancet-like ETS baseline
江苏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,24.48060382742358,-0.03213486504555514,24.448468962378023,-0.03213486504555618,65.94019129570692,64.86686887666667,-1.0733224190402524,lancet_ets,Lancet-like ETS baseline
江西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.672263369649695,-0.05902041775847192,29.613242951891223,-0.059020417758471666,52.036710167827735,50.06539529,-1.9713148778277372,lancet_ets,Lancet-like ETS baseline
河北,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.61718234329627,-1.2230002110409965,27.394182132255274,-1.223000211040997,82.19397863597658,41.345089333333334,-40.848889302643244,lancet_ets,Lancet-like ETS baseline
河南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,20.759177746012945,-2.4236774729596964,18.33550027305325,-2.423677472959696,130.78396645835275,49.83178680666667,-80.95217965168608,lancet_ets,Lancet-like ETS baseline
浙江,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,20.42076457436648,2.2136667536798904,22.63443132804637,2.2136667536798917,-14.404012986043568,59.53369148666667,73.93770447271024,lancet_ets,Lancet-like ETS baseline
海南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,27.212778743264707,0.7977571403210695,28.010535883585778,0.797757140321071,67.50588193236415,94.15141545,26.645533517635855,lancet_ets,Lancet-like ETS baseline
湖北,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.80911874474936,0.3322724121067368,30.141391156856095,0.33227241210673597,37.339883522154366,48.43796744555556,11.098083923401191,lancet_ets,Lancet-like ETS baseline
湖南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,30.382399624793386,0.24349391076083624,30.625893535554223,0.24349391076083648,32.73558223131605,40.868414684444446,8.132832453128394,lancet_ets,Lancet-like ETS baseline
甘肃,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.760179756855663,0.08618100455197743,28.84636076140764,0.08618100455197819,8.398881438664631,11.277375067,2.8784936283353684,lancet_ets,Lancet-like ETS baseline
福建,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,21.884734623855326,0.5662745753265317,22.451009199181858,0.5662745753265312,36.12441289967077,55.03829961333333,18.913886713662556,lancet_ets,Lancet-like ETS baseline
西藏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.19774283428031,0.2878340195859694,28.485576853866277,0.28783401958596855,-0.5629474846893467,9.050869338444445,9.613816823133792,lancet_ets,Lancet-like ETS baseline
贵州,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,19.382641036551693,0.10913979977148874,19.49178083632318,0.10913979977148713,34.739959623708856,38.385289820000004,3.645330196291148,lancet_ets,Lancet-like ETS baseline
辽宁,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,18.81700783666134,-0.32835791515298013,18.488649921508358,-0.3283579151529814,62.220191963655544,51.252854422222214,-10.96733754143333,lancet_ets,Lancet-like ETS baseline
重庆,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.712679948108168,0.11879398275843936,29.831473930866608,0.11879398275844011,43.86207973077786,47.829865024444445,3.967785293666587,lancet_ets,Lancet-like ETS baseline
陕西,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,31.853071955908835,-0.008389084805870878,31.844682871102965,-0.008389084805870084,31.38664933461126,31.10644922222222,-0.2802001123890392,lancet_ets,Lancet-like ETS baseline
青海,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,25.122361507963134,0.08018546228233484,25.202546970245468,0.08018546228233348,5.951731028433,8.629970200333332,2.6782391719003327,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.704012042104328,-0.0829689413514858,28.621043100752843,-0.08296894135148492,26.89610696780329,24.12489804222222,-2.771208925581071,lancet_ets,Lancet-like ETS baseline
上海,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,28.629659469950855,-0.5622170127343398,28.067442457216515,-0.5622170127343402,115.39469490289476,96.61633304333334,-18.778361859561414,lancet_ets,Lancet-like ETS baseline
云南,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,29.920048155908628,0.23977340213016904,30.159821558038796,0.23977340213016873,20.84046911840916,28.849034507777777,8.008565389368616,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,29.979943203443046,-0.050771454671461394,29.929171748771584,-0.05077145467146238,12.931681364238123,11.235886455222222,-1.695794909015902,lancet_ets,Lancet-like ETS baseline
北京,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,35.76044341101053,-0.7135246968582216,35.046918714152305,-0.7135246968582223,85.51864526557621,61.686522348888886,-23.832122916687325,lancet_ets,Lancet-like ETS baseline
吉林,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,30.383208273313116,-0.06614160349495103,30.317066669818164,-0.0661416034949518,43.92574370177605,41.71657724777778,-2.2091664539982716,lancet_ets,Lancet-like ETS baseline
四川,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,29.173766644685863,0.2510655040763705,29.424832148762235,0.2510655040763723,15.418393935188469,23.80412182888889,8.38572789370042,lancet_ets,Lancet-like ETS baseline
天津,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,28.855126377909986,1.3004218958507825,30.15554827376077,1.300421895850782,23.534591889264505,66.96940865444444,43.43481676517993,lancet_ets,Lancet-like ETS baseline
宁夏,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,25.51294639342082,0.32223601751042064,25.83518241093124,0.32223601751041997,16.651113558278134,27.413976303333328,10.762862745055195,lancet_ets,Lancet-like ETS baseline
安徽,2050,robust_low_vif,稳健性模型 1,方案F_低VIF主线组 | Province: No / Year: Yes,方案F_低VIF主线组,curated,Province: No / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,19.923774906098103,1.6732719746216669,21.59704688071977,1.6732719746216667,0.39409082847862464,56.282308220000004,55.88821739152138,lancet_ets,Lancet-like ETS baseline
